name,wikidata_id,origin_country,birth_place,current_residence,wiki_url
Nikolai Tcherepnin,Q918647,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Nikolai_Tcherepnin
Tsarevich Ivan Ivanovich of Russia,Q1353547,Russia,Moscow,Tsardom of Russia,https://en.wikipedia.org/wiki/Tsarevich_Ivan_Ivanovich_of_Russia
Natalia Gutman,Q272462,Russia,Kazan,Russia,https://en.wikipedia.org/wiki/Natalia_Gutman
Zivert,Q62079006,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Zivert
Boris Berezovsky,Q25873,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Boris_Berezovsky_(pianist)
Vladimir Sofronitsky,Q950150,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Vladimir_Sofronitsky
Irina Arkhipova,Q272421,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Irina_Arkhipova
Julius Krohn,Q1712767,Russia,Vyborg,Benigno Aquino III,https://en.wikipedia.org/wiki/Julius_Krohn
Aleksandra Skochilenko,Q111603847,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Aleksandra_Skochilenko
Wladimir Kaminer,Q76946,Russia,Moscow,Berlin,https://en.wikipedia.org/wiki/Wladimir_Kaminer
Bob Martin,Q217120,Russia,Krasnoyarsk,Austria,https://en.wikipedia.org/wiki/Bob_Martin_(singer)
Renata Litvinova,Q2627377,Russia,Moscow,Paris,https://en.wikipedia.org/wiki/Renata_Litvinova
Artur Smolyaninov,Q2865340,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Artur_Smolyaninov
Larisa Golubkina,Q4142441,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Larisa_Golubkina
Aleksei Losev,Q1248105,Russia,Novocherkassk,Russian Empire,https://en.wikipedia.org/wiki/Aleksei_Losev
John Kay,Q63204,Russia,Sovetsk,United States,https://en.wikipedia.org/wiki/John_Kay_(musician)
Zhanna Bichevskaya,Q274312,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Zhanna_Bichevskaya
Tatiana Nikolayeva,Q260104,Russia,Bezhitsa,Russia,https://en.wikipedia.org/wiki/Tatiana_Nikolayeva
Ekaterina Ryabova,Q972840,Russia,Shchyolkovo,Russia,https://en.wikipedia.org/wiki/Ekaterina_Ryabova_(singer)
Sergei Lyapunov,Q427214,Russia,Yaroslavl,Russian Empire,https://en.wikipedia.org/wiki/Sergei_Lyapunov
Andrey Petrov,Q502390,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Andrei_Petrov
Erkki Melartin,Q534960,Russia,Priozersk,Helsinki,https://en.wikipedia.org/wiki/Erkki_Melartin
Mikhail Gnesin,Q601425,Russia,Rostov-on-Don,Russian Empire,https://en.wikipedia.org/wiki/Mikhail_Gnessin
Olga Seryabkina,Q3320764,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Olga_Seryabkina
Maxim Shostakovich,Q706328,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Maxim_Shostakovich
Lazar Berman,Q545764,Russia,Saint Petersburg,Italy,https://en.wikipedia.org/wiki/Lazar_Berman
Vasily Agapkin,Q2585526,Russia,Shancherovo,Russian Empire,https://en.wikipedia.org/wiki/Vasily_Agapkin
Martti Talvela,Q470945,Russia,Khiytola,Berlin,https://en.wikipedia.org/wiki/Martti_Talvela
Ildar Abdrazakov,Q4054479,Russia,Ufa,Russia,https://en.wikipedia.org/wiki/Ildar_Abdrazakov
Nina Kraviz,Q14829032,Russia,Irkutsk,Russia,https://en.wikipedia.org/wiki/Nina_Kraviz
Vladimir Spivakov,Q579170,Russia,Ufa,Russia,https://en.wikipedia.org/wiki/Vladimir_Spivakov
Aleksandr Domogarov,Q1958241,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Aleksandr_Domogarov
Olga Budina,Q1977596,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Olga_Budina
Maya Kristalinskaya,Q1982660,Russia,Moscow,Soviet Union,https://en.wikipedia.org/wiki/Maya_Kristalinskaya
Klara Rumyanova,Q2367082,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Klara_Rumyanova
Irina Miroshnichenko,Q3154381,Russia,Barnaul,Russia,https://en.wikipedia.org/wiki/Irina_Miroshnichenko
Vladimir Romashkin,Q4397499,Russia,Ichalki,Finland,https://en.wikipedia.org/wiki/Vladimir_Romashkin
Marina Tchebourkina,Q18522075,Russia,Moscow,Palace of Versailles,https://en.wikipedia.org/wiki/Marina_Tchebourkina
Nikolay Alexandrovich Lvov,Q51131,Russia,Nikolskoe,Gatchina,https://en.wikipedia.org/wiki/Nikolay_Lvov
Galina Ustvolskaya,Q255300,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Galina_Ustvolskaya
Yuri Vizbor,Q582152,Russia,Moscow,Soviet Union,https://en.wikipedia.org/wiki/Yuri_Vizbor
Alexander Tcherepnin,Q504011,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Alexander_Tcherepnin
Dmitri Prigov,Q537003,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Dmitri_Prigov
Viktoria Mullova,Q268575,Russia,Moscow,Holland Park,https://en.wikipedia.org/wiki/Viktoria_Mullova
Igor Presnyakov,Q715626,Russia,Moscow,Kingdom of the Netherlands,https://en.wikipedia.org/wiki/Igor_Presnyakov
Sergei Vasilenko,Q1553197,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Sergei_Vasilenko
Andrej Hoteev,Q502063,Russia,Saint Petersburg,Germany,https://en.wikipedia.org/wiki/Andrej_Hoteev
Vasily Safonov,Q947291,Russia,Ishcherskaya,Russian Empire,https://en.wikipedia.org/wiki/Vasily_Safonov
Ivan Larionov,Q2353026,Russia,Perm,Russian Empire,https://en.wikipedia.org/wiki/Ivan_Larionov
Denis Matsuev,Q739505,Russia,Irkutsk,Moscow,https://en.wikipedia.org/wiki/Denis_Matsuev
Muslim Magomayev,Q2499809,Russia,Grozny,Azerbaijan Democratic Republic,https://en.wikipedia.org/wiki/Muslim_Magomayev_(composer)
Sara Sadıyqova,Q4404938,Russia,Kazan,Russian Empire,https://en.wikipedia.org/wiki/Sara_Sad%C3%ADqova
Leonid Sobinov,Q1397007,Russia,Yaroslavl,Russian Empire,https://en.wikipedia.org/wiki/Leonid_Sobinov
Ilya Naishuller,Q23867507,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Ilya_Naishuller
Pavel Volya,Q2064926,Russia,Penza,Russia,https://en.wikipedia.org/wiki/Pavel_Volya
Shlomo Mintz,Q470457,Russia,Moscow,Israel,https://en.wikipedia.org/wiki/Shlomo_Mintz
Natalya Andrejchenko,Q449925,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Natalya_Andreychenko
Ansa Ikonen,Q4770489,Russia,Saint Petersburg,Helsinki,https://en.wikipedia.org/wiki/Ansa_Ikonen
Anahit Tsitsikian,Q2567135,Russia,Saint Petersburg,Armenia,https://en.wikipedia.org/wiki/Anahit_Tsitsikian
Duke Peter of Oldenburg,Q62816,Russia,Yaroslavl,Grand Duchy of Oldenburg,https://en.wikipedia.org/wiki/Duke_Peter_of_Oldenburg
Leonid Agutin,Q337404,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Leonid_Agutin
Lera Auerbach,Q241503,Russia,Chelyabinsk,Austria,https://en.wikipedia.org/wiki/Lera_Auerbach
Alexander Rosenbaum,Q663116,Russia,Saint Petersburg,Moscow,https://en.wikipedia.org/wiki/Alexander_Rosenbaum
Oxxxymiron,Q4046107,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Oxxxymiron
Yevgeny Nesterenko,Q2640005,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Yevgeny_Nesterenko
Mikhail Shufutinsky,Q541833,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Mikhail_Shufutinsky
Nikolai Zverev,Q553959,Russia,Volokolamsk,Russian Empire,https://en.wikipedia.org/wiki/Nikolai_Zverev
Efrem Zimbalist,Q614454,Russia,Rostov-on-Don,Russian Empire,https://en.wikipedia.org/wiki/Efrem_Zimbalist
George Avakian,Q1382368,Russia,Armavir,United States,https://en.wikipedia.org/wiki/George_Avakian
Anna Vyrubova,Q266125,Russia,Lomonosov,Saint Petersburg,https://en.wikipedia.org/wiki/Anna_Vyrubova
Anna Yesipova,Q521740,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Anna_Yesipova
Andrei Gavrilov,Q502725,Russia,Moscow,Armenia,https://en.wikipedia.org/wiki/Andrei_Gavrilov
Josef Lhévinne,Q951486,Russia,Oryol,Berlin,https://en.wikipedia.org/wiki/Josef_Lh%C3%A9vinne
Shaman,Q112996409,Russia,Novomoskovsk,Russia,https://en.wikipedia.org/wiki/Shaman_(singer)
Modest Tchaikovsky,Q2306644,Russia,Alapayevsk,Russian Empire,https://en.wikipedia.org/wiki/Modest_Ilyich_Tchaikovsky
Vladimir Martynov,Q2640499,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Vladimir_Martynov
Sergei Lemeshev,Q972380,Russia,Knyazevo,Russian Empire,https://en.wikipedia.org/wiki/Sergei_Lemeshev
Alexander Amfiteatrov,Q2705483,Russia,Kaluga,Russian Empire,https://en.wikipedia.org/wiki/Alexander_Amfiteatrov
Pyotr Mamonov,Q2369235,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Pyotr_Mamonov
Semyon Bychkov,Q720037,Russia,Saint Petersburg,Soviet Union,https://en.wikipedia.org/wiki/Semyon_Bychkov_(conductor)
Valeri Zolotukhin,Q1660403,Russia,Bystryy Istok,Russia,https://en.wikipedia.org/wiki/Valeri_Zolotukhin
Masha Rasputina,Q1972287,Russia,Inskoy,Russia,https://en.wikipedia.org/wiki/Masha_Rasputina
Dayana Kirillova,Q13423493,Russia,Kazan,Russia,https://en.wikipedia.org/wiki/Dayana_Kirillova
Polina Bogusevich,Q43773905,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Polina_Bogusevich
Jiva,Q138586693,Russia,Moscow,Azerbaijan,https://en.wikipedia.org/wiki/Jiva_(singer)
Maria Alyokhina,Q6760992,Russia,Moscow,Iceland,https://en.wikipedia.org/wiki/Maria_Alyokhina
Sergey Kuryokhin,Q118233,Russia,Murmansk,Russia,https://en.wikipedia.org/wiki/Sergey_Kuryokhin
Issay Dobrowen,Q181145,Russia,Nizhny Novgorod,Norway,https://en.wikipedia.org/wiki/Issay_Dobrowen
Q263059,Q263059,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Yulianna_Avdeeva
Origa,Q259884,Russia,Kochenёvo,Tokyo,https://en.wikipedia.org/wiki/Origa
Timur Mutsurayev,Q737833,Russia,Grozny,Chechen Republic of Ichkeria,https://en.wikipedia.org/wiki/Timur_Mutsurayev
Anita Tsoy,Q461151,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Anita_Tsoy
Alexander Bashlachev,Q973400,Russia,Cherepovets,Soviet Union,https://en.wikipedia.org/wiki/Alexander_Bashlachev
Boris Alexandrovich Alexandrov,Q1958951,Russia,Bologoye,Russia,https://en.wikipedia.org/wiki/Boris_Aleksandrov_(composer)
Igor Talkov,Q2625789,Russia,Gretsovka,Soviet Union,https://en.wikipedia.org/wiki/Igor_Talkov
Kamaliya,Q2781934,Russia,Step’,Pakistan,https://en.wikipedia.org/wiki/Kamaliya
Aulis Sallinen,Q542194,Russia,Salmi,Helsinki,https://en.wikipedia.org/wiki/Aulis_Sallinen
Aleksandr Zatsepin,Q641869,Russia,Novosibirsk,Russia,https://en.wikipedia.org/wiki/Aleksandr_Zatsepin
Lev Oborin,Q644483,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Lev_Oborin
Mikhail Matyushin,Q787155,Russia,Nizhny Novgorod,Russian Empire,https://en.wikipedia.org/wiki/Mikhail_Matyushin
Maxim Munzuk,Q926680,Russia,Q28482842,Qing dynasty,https://en.wikipedia.org/wiki/Maxim_Munzuk
Sergei Slonimsky,Q959291,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Sergei_Slonimsky
Vyacheslav Ovchinnikov,Q1357516,Russia,Voronezh,Russia,https://en.wikipedia.org/wiki/Vyacheslav_Ovchinnikov
Karen Khachaturian,Q1382482,Russia,Moscow,Armenia,https://en.wikipedia.org/wiki/Karen_Khachaturian
Katya Sambuca,Q19720072,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Katya_Sambuca
Nikita Bogoslovsky,Q1975649,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Nikita_Bogoslovsky
Misia Sert,Q447487,Russia,Pushkin,Villa Servais,https://en.wikipedia.org/wiki/Misia_Sert
Albert Coates,Q2595770,Russia,Saint Petersburg,England,https://en.wikipedia.org/wiki/Albert_Coates_(musician)
Gavriil Popov,Q918639,Russia,Novocherkassk,Russian Empire,https://en.wikipedia.org/wiki/Gavriil_Popov_(composer)
Larin Paraske,Q164441,Russia,Q16707549,Gromovo,https://en.wikipedia.org/wiki/Larin_Paraske
Alexander Vedernikov,Q2045019,Russia,Moscow,Moscow,https://en.wikipedia.org/wiki/Alexander_Vedernikov
Tugan Sokhiev,Q737849,Russia,Vladikavkaz,Russia,https://en.wikipedia.org/wiki/Tugan_Sokhiev
Laila Halme,Q127321,Russia,Lesogorsky,Finland,https://en.wikipedia.org/wiki/Laila_Halme
Makka Sagaipova,Q467048,Russia,Grozny,Russia,https://en.wikipedia.org/wiki/Makka_Sagaipova
Yekaterina Guseva,Q2098262,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Yekaterina_Guseva
Dmitri Dyuzhev,Q2375843,Russia,Astrakhan,Russia,https://en.wikipedia.org/wiki/Dmitri_Dyuzhev
Jasmin,Q4178347,Russia,Derbent,Russia,https://en.wikipedia.org/wiki/Jasmin_(singer)
Katerina Shpitsa,Q4526492,Russia,Perm,Russia,https://en.wikipedia.org/wiki/Katerina_Shpitsa
Vadim Repin,Q474762,Russia,Novosibirsk,Belgium,https://en.wikipedia.org/wiki/Vadim_Repin
Valeri Brainin,Q60441,Russia,Nizhny Tagil,Germany,https://en.wikipedia.org/wiki/Valeri_Brainin
Georg Schnéevoigt,Q133832,Russia,Vyborg,Finland,https://en.wikipedia.org/wiki/Georg_Schn%C3%A9evoigt
Noize MC,Q2026639,Russia,Yartsevo,Russia,https://en.wikipedia.org/wiki/Noize_MC
Elena Firsova,Q264808,Russia,Saint Petersburg,Moscow,https://en.wikipedia.org/wiki/Elena_Firsova
Yuliy Kim,Q750943,Russia,Moscow,Israel,https://en.wikipedia.org/wiki/Yuliy_Kim
Igor Nikolayev,Q1974797,Russia,Kholmsk,Russia,https://en.wikipedia.org/wiki/Igor_Nikolayev
Dmitry Malikov,Q1989101,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Dmitry_Malikov
Ivan Shapovalov,Q662871,Russia,Kotovo,Russia,https://en.wikipedia.org/wiki/Ivan_Shapovalov
Boris Tishchenko,Q893684,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Boris_Tishchenko
Armas Järnefelt,Q767237,Russia,Vyborg,Stockholm,https://en.wikipedia.org/wiki/Armas_J%C3%A4rnefelt
Vladimir Jurowski,Q943125,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Vladimir_Jurowski
Andre Kostelanetz,Q1074114,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Andre_Kostelanetz
Vasily Andreyev,Q982300,Russia,Bezhetsk,Russian Empire,https://en.wikipedia.org/wiki/Vasily_Andreyev
Klava Koka,Q61685163,Russia,Yekaterinburg,Russia,https://en.wikipedia.org/wiki/Klava_Koka
Nikita Magaloff,Q731429,Russia,Saint Petersburg,Russian Soviet Federative Socialist Republic,https://en.wikipedia.org/wiki/Nikita_Magaloff
Nikolai Golovanov,Q2651977,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Nikolai_Golovanov
Alina Ibragimova,Q466549,Russia,Polevskoy,Russia,https://en.wikipedia.org/wiki/Alina_Ibragimova
Alexei Lubimov,Q1515566,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Alexei_Lubimov
Zagir Ismagilov,Q4204075,Russia,Sermenevo,Russia,https://en.wikipedia.org/wiki/Zagir_Ismagilov
Chingiz Mustafayev,Q272847,Russia,Kapustin Yar,Azerbaijan,https://en.wikipedia.org/wiki/Chingiz_Mustafayev_(journalist)
Palina Rojinski,Q90849,Russia,Saint Petersburg,Berlin,https://en.wikipedia.org/wiki/Palina_Rojinski
Leo Borchard,Q706770,Russia,Moscow,Germany,https://en.wikipedia.org/wiki/Leo_Borchard
Sainkho Namtchylak,Q266271,Russia,Ulug-Khemsky District,Russia,https://en.wikipedia.org/wiki/Sainkho_Namtchylak
Tatiana Bulanova,Q467118,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Tatiana_Bulanova
Anna Samokhina,Q470452,Russia,Guryevsk,Russia,https://en.wikipedia.org/wiki/Anna_Samokhina
Garik Kharlamov,Q4495971,Russia,Moscow,Moscow,https://en.wikipedia.org/wiki/Garik_Kharlamov
Yekaterina Samutsevich,Q5215874,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Yekaterina_Samutsevich
Olga Preobrajenska,Q270265,Russia,Saint Petersburg,France,https://en.wikipedia.org/wiki/Olga_Preobrajenska
Mot,Q4289881,Russia,Krymsk,Russia,https://en.wikipedia.org/wiki/Mot_(rapper)
Igor Khoroshev,Q539989,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Igor_Khoroshev
Alexander Goedicke,Q289058,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Alexander_Goedicke
Nikolai Fomenko,Q380407,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Nikolai_Fomenko
Vladimir Vavilov,Q431041,Russia,Saint Petersburg,Soviet Union,https://en.wikipedia.org/wiki/Vladimir_Vavilov_(composer)
Katya Lel,Q2028602,Russia,Nalchik,Russia,https://en.wikipedia.org/wiki/Katya_Lel
Konstantin Igumnov,Q586116,Russia,Lebedyan,Soviet Union,https://en.wikipedia.org/wiki/Konstantin_Igumnov
Ivan Wyschnegradsky,Q1380845,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Ivan_Wyschnegradsky
Daniil Shafran,Q1163944,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Daniil_Shafran
Nikolai Roslavets,Q1594567,Russia,Surazh,Konotop,https://en.wikipedia.org/wiki/Nikolai_Roslavets
Anna Zak,Q29554348,Russia,Sochi,Ashdod,https://en.wikipedia.org/wiki/Anna_Zak
Monetochka,Q32361743,Russia,Yekaterinburg,Russia,https://en.wikipedia.org/wiki/Monetochka
Alexander Arkhangelsky,Q1929280,Russia,Mikhailovo-Tezikovo,Russian Empire,https://en.wikipedia.org/wiki/Alexander_Arkhangelsky_(composer)
Dimitri Arakishvili,Q2031789,Russia,Vladikavkaz,Russian Empire,https://en.wikipedia.org/wiki/Dimitri_Arakishvili
Arcadi Volodos,Q631344,Russia,Saint Petersburg,Madrid,https://en.wikipedia.org/wiki/Arcadi_Volodos
Natali,Q2392017,Russia,Dzerzhinsk,Russia,https://en.wikipedia.org/wiki/Natali_(singer)
Vassily Sinaisky,Q926689,Russia,Abez,Russia,https://en.wikipedia.org/wiki/Vassily_Sinaisky
Nikolai Arnoldovich Petrov,Q1369521,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Nikolai_Arnoldovich_Petrov
Valery Afanassiev,Q1552348,Russia,Moscow,Belgium,https://en.wikipedia.org/wiki/Valery_Afanassiev
Nadezhda Obukhova,Q2025035,Russia,Moscow,Russian Empire,https://en.wikipedia.org/wiki/Nadezhda_Obukhova
Valentina Starikova,Q22246994,Russia,Ufa,Russia,https://en.wikipedia.org/wiki/Valentina_Starikova
Leonid Kharitonov,Q4495910,Russia,Irkutsk,Russia,https://en.wikipedia.org/wiki/Leonid_Kharitonov_(singer)
Vasily Petrenko,Q2060404,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Vasily_Petrenko
Lyubov Polishchuk,Q287110,Russia,Omsk,Russia,https://en.wikipedia.org/wiki/Lyubov_Polishchuk
Anastasia Zadorozhnaya,Q487157,Russia,Vytegra,Russia,https://en.wikipedia.org/wiki/Anastasia_Zadorozhnaya
Slava,Q512027,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Slava_(singer)
Stas Piekha,Q1340169,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Stas_Piekha
Efim Shifrin,Q1342277,Russia,Neksikan,Russia,https://en.wikipedia.org/wiki/Efim_Shifrin
Aleksandr Yakovlevich Mikhailov,Q1996390,Russia,Olovyannaya,Russia,https://en.wikipedia.org/wiki/Aleksandr_Mikhailov_(actor)
Vladimir Turchinsky,Q2416148,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Vladimir_Turchinsky
Marina Lizorkina,Q2660446,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Marina_Lizorkina
Nadezhda Babkina,Q4074462,Russia,Akhtubinsk,Russia,https://en.wikipedia.org/wiki/Nadezhda_Babkina
Fyodor Volkov,Q663447,Russia,Kostroma,Russian Empire,https://en.wikipedia.org/wiki/Fyodor_Volkov
Ernst Mielck,Q4761,Russia,Vyborg,Grand Duchy of Finland,https://en.wikipedia.org/wiki/Ernst_Mielck
Ella Adayevskaya,Q112885,Russia,Saint Petersburg,German Empire,https://en.wikipedia.org/wiki/Ella_Adayevskaya
Alexey Rybnikov,Q195773,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Alexey_Rybnikov
Lev Oshanin,Q626982,Russia,Rybinsk,Russia,https://en.wikipedia.org/wiki/Lev_Oshanin_(poet)
Novella Matveyeva,Q842449,Russia,Pushkin,Russia,https://en.wikipedia.org/wiki/Novella_Matveyeva
Aleksandr Marshal,Q4283235,Russia,Korenovsk,Russia,https://en.wikipedia.org/wiki/Aleksandr_Marshal
Adolph Brodsky,Q365287,Russia,Taganrog,Leipzig,https://en.wikipedia.org/wiki/Adolph_Brodsky
Vyacheslav Butusov,Q1862092,Russia,Krasnoyarsk,Russia,https://en.wikipedia.org/wiki/Vyacheslav_Butusov
Oksana Pochepa,Q2595507,Russia,Rostov-on-Don,Russia,https://en.wikipedia.org/wiki/Oksana_Pochepa
Elena Gnesina,Q535155,Russia,Rostov-on-Don,Russian Empire,https://en.wikipedia.org/wiki/Elena_Gnesina
Arthur Friedheim,Q557478,Russia,Saint Petersburg,Germany,https://en.wikipedia.org/wiki/Arthur_Friedheim
Garik Sukachov,Q1981460,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Garik_Sukachov
Semyon Slepakov,Q3718842,Russia,Pyatigorsk,Russia,https://en.wikipedia.org/wiki/Semyon_Slepakov
Niletto,Q80331200,Russia,Tyumen,Russia,https://en.wikipedia.org/wiki/Niletto
Q4231170,Q4231170,Russia,Pochep,Portugal,https://en.wikipedia.org/wiki/Roman_Konoplev
Instasamka,Q99578037,Russia,Tobolsk,Moscow,https://en.wikipedia.org/wiki/Instasamka
Yevgeny Krylatov,Q1414578,Russia,Lysva,Russia,https://en.wikipedia.org/wiki/Yevgeny_Krylatov
Karl Heinrich Barth,Q64926,Russia,Baltiysk,Germany,https://en.wikipedia.org/wiki/Karl_Heinrich_Barth
Sergei Roldugin,Q4396930,Russia,Sakhalin Oblast,Saint Petersburg,https://en.wikipedia.org/wiki/Sergei_Roldugin
Konstantin Orbelyan,Q2074401,Russia,Armavir,Armenia,https://en.wikipedia.org/wiki/Konstantin_Orbelyan
Ania Bukstein,Q529532,Russia,Moscow,Israel,https://en.wikipedia.org/wiki/Ania_Bukstein
Vladimir Fedoseyev,Q692153,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Vladimir_Fedoseyev
Valery Kipelov,Q2620486,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Valery_Kipelov
Alexander Barykin,Q2665390,Russia,Beryozovo,Russia,https://en.wikipedia.org/wiki/Alexander_Barykin
Julia Lezhneva,Q1998172,Russia,Yuzhno-Sakhalinsk,Russia,https://en.wikipedia.org/wiki/Julia_Lezhneva
Lyudmila Lyadova,Q4272534,Russia,Yekaterinburg,Russia,https://en.wikipedia.org/wiki/Lyudmila_Lyadova
Mikhail Gorsheniov,Q4146025,Russia,Pikalyovo,Russia,https://en.wikipedia.org/wiki/Mikhail_Gorsheniov
Fyokla Bezzubova,Q4080900,Russia,Q18170482,Russian Empire,https://en.wikipedia.org/wiki/Fyokla_Bezzubova
Paul Juon,Q171509,Russia,Moscow,Switzerland,https://en.wikipedia.org/wiki/Paul_Juon
Nikolay Rastorguyev,Q4390600,Russia,Lytkarino,Moscow,https://en.wikipedia.org/wiki/Nikolay_Rastorguyev
Adam Kadyrov,Q122967353,Russia,Chechnya,Russia,https://en.wikipedia.org/wiki/Adam_Kadyrov
Ksenia Borodina,Q4094549,Russia,Moscow,Moscow,https://en.wikipedia.org/wiki/Kseniya_Borodina
Timur Rodriguez,Q2394275,Russia,Penza,Russia,https://en.wikipedia.org/wiki/Timur_Rodriguez
Pavel Kogan,Q1398124,Russia,Moscow,Soviet Union,https://en.wikipedia.org/wiki/Pavel_Kogan_(conductor)
Izabella Yurieva,Q188070,Russia,Rostov-on-Don,Russia,https://en.wikipedia.org/wiki/Izabella_Yurieva
Sasha Strunin,Q466906,Russia,Saint Petersburg,Poland,https://en.wikipedia.org/wiki/Sasha_Strunin
Viktor Klimenko,Q1354731,Russia,Karelia,Finland,https://en.wikipedia.org/wiki/Viktor_Klimenko_(singer)
Marina Devyatova,Q2047105,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Marina_Devyatova
Kongar-ol Ondar,Q3816355,Russia,Iyme,Russia,https://en.wikipedia.org/wiki/Kongar-ool_Ondar
Aleksandr Borisov,Q4093818,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Aleksandr_Borisov_(actor)
Paulina Andreyeva,Q16272350,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Paulina_Andreeva
Yulianna Karaulova,Q23656051,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Yulianna_Karaulova
Yevgeni Grishkovetz,Q1688694,Russia,Kemerovo,Russia,https://en.wikipedia.org/wiki/Yevgeni_Grishkovetz
Andrey Gubin,Q83643,Russia,Ufa,Russia,https://en.wikipedia.org/wiki/Andrey_Gubin
Vasily Pashkevich,Q218633,Russia,Saint Petersburg,Russian Empire,https://en.wikipedia.org/wiki/Vasily_Pashkevich
Nikolai Dobronravov,Q556499,Russia,Saint Petersburg,Soviet Union,https://en.wikipedia.org/wiki/Nikolai_Dobronravov
Aleksey Igudesman,Q329409,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Aleksey_Igudesman
Sergey Nikitin,Q1029521,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Sergey_Nikitin_(musician)
Ilya Reznik,Q1990888,Russia,Saint Petersburg,Russia,https://en.wikipedia.org/wiki/Ilya_Reznik
Vladimir Kuzmin,Q2380843,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Vladimir_Kuzmin
Face,Q42296351,Russia,Ufa,Russia,https://en.wikipedia.org/wiki/Face_(rapper)
Stas Mikhaylov,Q4297411,Russia,Sochi,Russia,https://en.wikipedia.org/wiki/Stas_Mikhaylov
Ivan Dorn,Q4166662,Russia,Chelyabinsk,Ukraine,https://en.wikipedia.org/wiki/Ivan_Dorn
Boris Tchaikovsky,Q893609,Russia,Moscow,Russia,https://en.wikipedia.org/wiki/Boris_Tchaikovsky
